area,location,seriescode,industry,time,current_emp,previous_emp
024540,Greeley MSA,00000000,Total Nonfarm,2018-08-01,109500,108000
039380,Pueblo MSA,00000000,Total Nonfarm,2018-08-01,62100,62100
024300,Grand Junction MSA,00000000,Total Nonfarm,2018-08-01,65100,63800
000000,Colorado,00000000,Total Nonfarm,2018-08-01,2752700,2743800
017820,Colorado Springs MSA,00000000,Total Nonfarm,2018-08-01,294300,293200
022660,Fort Collins-Loveland MSA,05000000,Total Private,2018-08-01,133300,133300
039380,Pueblo MSA,05000000,Total Private,2018-08-01,50300,50200
024540,Greeley MSA,05000000,Total Private,2018-08-01,92500,92400
024300,Grand Junction MSA,05000000,Total Private,2018-08-01,54900,54300
019740,Denver - Aurora MSA,05000000,Total Private,2018-08-01,1317600,1317500
017820,Colorado Springs MSA,05000000,Total Private,2018-08-01,243200,243100
014500,Boulder-Longmont MSA,05000000,Total Private,2018-08-01,157900,158500
000000,Colorado,05000000,Total Private,2018-08-01,2316000,2317700
000000,Colorado,06000000,Goods Producing,2018-08-01,356400,356100
017820,Colorado Springs MSA,06000000,Goods Producing,2018-08-01,30300,30500
024300,Grand Junction MSA,06000000,Goods Producing,2018-08-01,10400,10400
024540,Greeley MSA,06000000,Goods Producing,2018-08-01,34200,34000
039380,Pueblo MSA,06000000,Goods Producing,2018-08-01,8000,8000
022660,Fort Collins-Loveland MSA,06000000,Goods Producing,2018-08-01,26600,26600
019740,Denver - Aurora MSA,06000000,Goods Producing,2018-08-01,181000,180900
014500,Boulder-Longmont MSA,06000000,Goods Producing,2018-08-01,25300,25400
017820,Colorado Springs MSA,07000000,Service-Providing,2018-08-01,264000,262700
022660,Fort Collins-Loveland MSA,07000000,Service-Providing,2018-08-01,145200,143600
014500,Boulder-Longmont MSA,07000000,Service-Providing,2018-08-01,170900,167000
024540,Greeley MSA,07000000,Service-Providing,2018-08-01,75300,74000
019740,Denver - Aurora MSA,07000000,Service-Providing,2018-08-01,1337900,1335000
039380,Pueblo MSA,07000000,Service-Providing,2018-08-01,54100,54100
024300,Grand Junction MSA,07000000,Service-Providing,2018-08-01,54700,53400
000000,Colorado,07000000,Service-Providing,2018-08-01,2396300,2387700
000000,Colorado,08000000,Private Service Providing,2018-08-01,1959600,1961600
024300,Grand Junction MSA,08000000,Private Service Providing,2018-08-01,44500,43900
039380,Pueblo MSA,08000000,Private Service Providing,2018-08-01,42300,42200
019740,Denver - Aurora MSA,08000000,Private Service Providing,2018-08-01,1136600,1136600
024540,Greeley MSA,08000000,Private Service Providing,2018-08-01,58300,58400
022660,Fort Collins-Loveland MSA,08000000,Private Service Providing,2018-08-01,106700,106700
017820,Colorado Springs MSA,08000000,Private Service Providing,2018-08-01,212900,212600
014500,Boulder-Longmont MSA,08000000,Private Service Providing,2018-08-01,132600,133100
000000,Colorado,10000000,Mining and Logging,2018-08-01,29000,28800
000000,Colorado,15000000,"Mining, Logging and Construction",2018-08-01,207700,207300
019740,Denver - Aurora MSA,15000000,"Mining, Logging and Construction",2018-08-01,111000,110700
017820,Colorado Springs MSA,15000000,"Mining, Logging and Construction",2018-08-01,18400,18600
014500,Boulder-Longmont MSA,15000000,"Mining, Logging and Construction",2018-08-01,6000,6000
024300,Grand Junction MSA,15000000,"Mining, Logging and Construction",2018-08-01,7200,7200
024540,Greeley MSA,15000000,"Mining, Logging and Construction",2018-08-01,20600,20400
039380,Pueblo MSA,15000000,"Mining, Logging and Construction",2018-08-01,3600,3600
022660,Fort Collins-Loveland MSA,15000000,"Mining, Logging and Construction",2018-08-01,12100,12100
000000,Colorado,20000000,Construction,2018-08-01,178700,178500
000000,Colorado,20236000,Construction of Buildings,2018-08-01,35800,36000
019740,Denver - Aurora MSA,20236000,Construction of Buildings,2018-08-01,19300,19300
000000,Colorado,20237000,Heavy and Civil Engineering Construction,2018-08-01,25700,25100
000000,Colorado,20238000,Specialty Trade Contractors,2018-08-01,117200,117400
017820,Colorado Springs MSA,20238000,Specialty Trade Contractors,2018-08-01,11300,11500
019740,Denver - Aurora MSA,20238000,Specialty Trade Contractors,2018-08-01,67700,67600
039380,Pueblo MSA,30000000,Manufacturing,2018-08-01,4400,4400
024300,Grand Junction MSA,30000000,Manufacturing,2018-08-01,3200,3200
022660,Fort Collins-Loveland MSA,30000000,Manufacturing,2018-08-01,14500,14500
017820,Colorado Springs MSA,30000000,Manufacturing,2018-08-01,11900,11900
019740,Denver - Aurora MSA,30000000,Manufacturing,2018-08-01,70000,70200
024540,Greeley MSA,30000000,Manufacturing,2018-08-01,13600,13600
014500,Boulder-Longmont MSA,30000000,Manufacturing,2018-08-01,19300,19400
000000,Colorado,30000000,Manufacturing,2018-08-01,148700,148800
019740,Denver - Aurora MSA,31000000,Durable Goods,2018-08-01,42600,42900
000000,Colorado,31000000,Durable Goods,2018-08-01,93200,93300
000000,Colorado,31332000,Fabricated Metal Product Manufacturing,2018-08-01,15400,15300
000000,Colorado,31334000,Computer and Electronic Product Manufact,2018-08-01,22600,22700
014500,Boulder-Longmont MSA,31334000,Computer and Electronic Product Manufact,2018-08-01,8600,8600
019740,Denver - Aurora MSA,31334000,Computer and Electronic Product Manufact,2018-08-01,5800,5900
017820,Colorado Springs MSA,31334000,Computer and Electronic Product Manufact,2018-08-01,3100,3100
022660,Fort Collins-Loveland MSA,31334000,Computer and Electronic Product Manufact,2018-08-01,3800,3800
019740,Denver - Aurora MSA,31336000,Transportation Equipment Manufacturing,2018-08-01,8200,8300
000000,Colorado,31336000,Transportation Equipment Manufacturing,2018-08-01,10300,10400
000000,Colorado,32000000,NonDurable Goods,2018-08-01,55500,55500
024540,Greeley MSA,32000000,NonDurable Goods,2018-08-01,6100,6100
019740,Denver - Aurora MSA,32000000,NonDurable Goods,2018-08-01,27400,27300
000000,Colorado,32312100,Beverage Manufacturing,2018-08-01,9000,8900
000000,Colorado,40000000,"Trade, Transportation, and Utilities",2018-08-01,472400,471900
024300,Grand Junction MSA,40000000,"Trade, Transportation, and Utilities",2018-08-01,13300,13100
039380,Pueblo MSA,40000000,"Trade, Transportation, and Utilities",2018-08-01,11700,11700
022660,Fort Collins-Loveland MSA,40000000,"Trade, Transportation, and Utilities",2018-08-01,27800,27800
024540,Greeley MSA,40000000,"Trade, Transportation, and Utilities",2018-08-01,19100,18900
019740,Denver - Aurora MSA,40000000,"Trade, Transportation, and Utilities",2018-08-01,274200,273600
014500,Boulder-Longmont MSA,40000000,"Trade, Transportation, and Utilities",2018-08-01,26000,26000
017820,Colorado Springs MSA,40000000,"Trade, Transportation, and Utilities",2018-08-01,44400,44100
017820,Colorado Springs MSA,41000000,Wholesale Trade,2018-08-01,5800,5800
022660,Fort Collins-Loveland MSA,41000000,Wholesale Trade,2018-08-01,4900,4900
039380,Pueblo MSA,41000000,Wholesale Trade,2018-08-01,1500,1600
024300,Grand Junction MSA,41000000,Wholesale Trade,2018-08-01,2400,2400
024540,Greeley MSA,41000000,Wholesale Trade,2018-08-01,4300,4300
019740,Denver - Aurora MSA,41000000,Wholesale Trade,2018-08-01,73600,73800
014500,Boulder-Longmont MSA,41000000,Wholesale Trade,2018-08-01,6600,6600
000000,Colorado,41000000,Wholesale Trade,2018-08-01,108800,109300
000000,Colorado,41423000,"Merchant Wholesalers, Durable Goods",2018-08-01,65900,66000
019740,Denver - Aurora MSA,41423000,"Merchant Wholesalers, Durable Goods",2018-08-01,46500,46500
019740,Denver - Aurora MSA,41424000,"Merchant Wholesalers, Nondurable Goods",2018-08-01,23800,24000
000000,Colorado,41424000,"Merchant Wholesalers, Nondurable Goods",2018-08-01,38000,38300
000000,Colorado,42000000,Retail Trade,2018-08-01,274900,275200
019740,Denver - Aurora MSA,42000000,Retail Trade,2018-08-01,139900,140200
024300,Grand Junction MSA,42000000,Retail Trade,2018-08-01,8300,8300
014500,Boulder-Longmont MSA,42000000,Retail Trade,2018-08-01,17700,17700
017820,Colorado Springs MSA,42000000,Retail Trade,2018-08-01,33300,33000
024540,Greeley MSA,42000000,Retail Trade,2018-08-01,10400,10300
022660,Fort Collins-Loveland MSA,42000000,Retail Trade,2018-08-01,19600,19600
039380,Pueblo MSA,42000000,Retail Trade,2018-08-01,8000,8000
014500,Boulder-Longmont MSA,42445000,Food and Beverage Stores,2018-08-01,4400,4500
019740,Denver - Aurora MSA,42445000,Food and Beverage Stores,2018-08-01,26200,26100
017820,Colorado Springs MSA,42445000,Food and Beverage Stores,2018-08-01,5400,5400
000000,Colorado,42445000,Food and Beverage Stores,2018-08-01,52700,52600
000000,Colorado,42452000,General Merchandise Stores,2018-08-01,54300,53700
017820,Colorado Springs MSA,42452000,General Merchandise Stores,2018-08-01,7300,7200
019740,Denver - Aurora MSA,42452000,General Merchandise Stores,2018-08-01,28400,28200
024300,Grand Junction MSA,43000000,Transportation Warehousing and Utilities,2018-08-01,2600,2400
039380,Pueblo MSA,43000000,Transportation Warehousing and Utilities,2018-08-01,2200,2100
024540,Greeley MSA,43000000,Transportation Warehousing and Utilities,2018-08-01,4400,4300
022660,Fort Collins-Loveland MSA,43000000,Transportation Warehousing and Utilities,2018-08-01,3300,3300
019740,Denver - Aurora MSA,43000000,Transportation Warehousing and Utilities,2018-08-01,60700,59600
017820,Colorado Springs MSA,43000000,Transportation Warehousing and Utilities,2018-08-01,5300,5300
014500,Boulder-Longmont MSA,43000000,Transportation Warehousing and Utilities,2018-08-01,1700,1700
000000,Colorado,43000000,Transportation Warehousing and Utilities,2018-08-01,88700,87400
000000,Colorado,43220000,Utilities,2018-08-01,8100,8100
019740,Denver - Aurora MSA,43220000,Utilities,2018-08-01,3700,3600
019740,Denver - Aurora MSA,43400089,Transportation and Warehousing,2018-08-01,57000,56000
000000,Colorado,43400089,Transportation and Warehousing,2018-08-01,80600,79300
019740,Denver - Aurora MSA,43481000,Air Transportation,2018-08-01,14900,14900
000000,Colorado,43481000,Air Transportation,2018-08-01,15800,15800
000000,Colorado,43484000,Truck Transportation,2018-08-01,21000,21000
000000,Colorado,43492000,Couriers and Messengers,2018-08-01,12100,11900
019740,Denver - Aurora MSA,43492000,Couriers and Messengers,2018-08-01,8700,8600
019740,Denver - Aurora MSA,43493000,Warehousing and Storage,2018-08-01,8000,7200
000000,Colorado,43493000,Warehousing and Storage,2018-08-01,11200,10300
017820,Colorado Springs MSA,50000000,Information,2018-08-01,5700,5800
019740,Denver - Aurora MSA,50000000,Information,2018-08-01,50500,50900
000000,Colorado,50000000,Information,2018-08-01,75600,76000
022660,Fort Collins-Loveland MSA,50000000,Information,2018-08-01,3100,3100
039380,Pueblo MSA,50000000,Information,2018-08-01,700,700
024540,Greeley MSA,50000000,Information,2018-08-01,700,700
024300,Grand Junction MSA,50000000,Information,2018-08-01,600,600
014500,Boulder-Longmont MSA,50000000,Information,2018-08-01,8400,8400
014500,Boulder-Longmont MSA,50511000,Publishing Industries,2018-08-01,5200,5200
019740,Denver - Aurora MSA,50511000,Publishing Industries,2018-08-01,10700,10800
000000,Colorado,50511000,Publishing Industries,2018-08-01,21300,21300
000000,Colorado,50511200,Software Publishers,2018-08-01,15000,15000
019740,Denver - Aurora MSA,50511200,Software Publishers,2018-08-01,8800,8800
019740,Denver - Aurora MSA,50517000,Telecommunications,2018-08-01,19200,19300
000000,Colorado,50517000,Telecommunications,2018-08-01,26900,27000
017820,Colorado Springs MSA,50517000,Telecommunications,2018-08-01,1500,1500
000000,Colorado,55000000,Financial Activities,2018-08-01,172800,173400
017820,Colorado Springs MSA,55000000,Financial Activities,2018-08-01,18700,18900
039380,Pueblo MSA,55000000,Financial Activities,2018-08-01,1900,1900
024540,Greeley MSA,55000000,Financial Activities,2018-08-01,4500,4600
022660,Fort Collins-Loveland MSA,55000000,Financial Activities,2018-08-01,7100,7100
024300,Grand Junction MSA,55000000,Financial Activities,2018-08-01,3200,3200
014500,Boulder-Longmont MSA,55000000,Financial Activities,2018-08-01,7300,7300
019740,Denver - Aurora MSA,55000000,Financial Activities,2018-08-01,112100,112300
000000,Colorado,55520000,Finance and Insurance,2018-08-01,118100,118400
019740,Denver - Aurora MSA,55520000,Finance and Insurance,2018-08-01,81200,81300
017820,Colorado Springs MSA,55520000,Finance and Insurance,2018-08-01,13500,13700
000000,Colorado,55522000,Credit Intermediation and Related Activi,2018-08-01,47900,48200
019740,Denver - Aurora MSA,55522000,Credit Intermediation and Related Activi,2018-08-01,31300,31600
019740,Denver - Aurora MSA,55524000,Insurance Carriers and Related Activitie,2018-08-01,30900,30800
000000,Colorado,55524000,Insurance Carriers and Related Activitie,2018-08-01,46700,46700
019740,Denver - Aurora MSA,55530000,Real Estate and Rental and Leasing,2018-08-01,30900,31000
000000,Colorado,55530000,Real Estate and Rental and Leasing,2018-08-01,54700,55000
019740,Denver - Aurora MSA,55531000,Real Estate,2018-08-01,22800,22900
000000,Colorado,55531000,Real Estate,2018-08-01,41400,41700
017820,Colorado Springs MSA,60000000,Professional and Business Services,2018-08-01,45900,46100
022660,Fort Collins-Loveland MSA,60000000,Professional and Business Services,2018-08-01,20600,20600
024300,Grand Junction MSA,60000000,Professional and Business Services,2018-08-01,5400,5300
039380,Pueblo MSA,60000000,Professional and Business Services,2018-08-01,6000,6000
000000,Colorado,60000000,Professional and Business Services,2018-08-01,432800,433600
024540,Greeley MSA,60000000,Professional and Business Services,2018-08-01,10700,11000
014500,Boulder-Longmont MSA,60000000,Professional and Business Services,2018-08-01,36400,36500
019740,Denver - Aurora MSA,60000000,Professional and Business Services,2018-08-01,276600,276900
014500,Boulder-Longmont MSA,60540000,"Professional, Scientific, and Technical",2018-08-01,28400,28500
017820,Colorado Springs MSA,60540000,"Professional, Scientific, and Technical",2018-08-01,25800,25900
019740,Denver - Aurora MSA,60540000,"Professional, Scientific, and Technical",2018-08-01,140100,140700
000000,Colorado,60540000,"Professional, Scientific, and Technical",2018-08-01,225900,226900
000000,Colorado,60541100,Legal Services,2018-08-01,19500,19600
019740,Denver - Aurora MSA,60541300,"Architectural, Engineering, and Related",2018-08-01,30800,30800
000000,Colorado,60541300,"Architectural, Engineering, and Related",2018-08-01,48700,48700
019740,Denver - Aurora MSA,60541500,Computer Systems Design and Related Serv,2018-08-01,37500,37500
000000,Colorado,60541500,Computer Systems Design and Related Serv,2018-08-01,61700,61900
000000,Colorado,60541600,"Management, Scientific, and Technical Co",2018-08-01,31500,31700
019740,Denver - Aurora MSA,60541600,"Management, Scientific, and Technical Co",2018-08-01,21300,21400
019740,Denver - Aurora MSA,60550000,Management of Companies and Enterprises,2018-08-01,33500,33500
000000,Colorado,60550000,Management of Companies and Enterprises,2018-08-01,41100,41200
019740,Denver - Aurora MSA,60560000,Administrative and Support and Waste Man,2018-08-01,103000,102700
000000,Colorado,60560000,Administrative and Support and Waste Man,2018-08-01,165800,165500
022660,Fort Collins-Loveland MSA,60560000,Administrative and Support and Waste Man,2018-08-01,9100,9100
019740,Denver - Aurora MSA,60561300,Employment Services,2018-08-01,33400,33300
017820,Colorado Springs MSA,60561300,Employment Services,2018-08-01,4500,4500
000000,Colorado,60561300,Employment Services,2018-08-01,49900,49800
000000,Colorado,60561400,Business Support Services,2018-08-01,20100,20100
000000,Colorado,60561700,Services to Buildings and Dwellings,2018-08-01,49100,49500
019740,Denver - Aurora MSA,60561700,Services to Buildings and Dwellings,2018-08-01,29300,29300
014500,Boulder-Longmont MSA,65000000,Educational and Health Services,2018-08-01,26100,26100
019740,Denver - Aurora MSA,65000000,Educational and Health Services,2018-08-01,188900,188100
022660,Fort Collins-Loveland MSA,65000000,Educational and Health Services,2018-08-01,18200,18000
024300,Grand Junction MSA,65000000,Educational and Health Services,2018-08-01,11200,11000
039380,Pueblo MSA,65000000,Educational and Health Services,2018-08-01,12700,12700
